user,rating_bucket,attempts,solved,solve_rate,user_avg_rating,target_bucket,target
Aldk,3200,1,1,1.0,1450.21,1400,0
Aldk,3400,2,2,1.0,1450.21,1400,0
AlesL0,800,127,123,0.9685,1349.47,1200,0
AlesL0,1000,44,39,0.8864,1349.47,1200,0
AlesL0,1200,46,43,0.9348,1349.47,1200,1
AlesL0,1400,50,47,0.94,1349.47,1200,0
AlesL0,1600,46,39,0.8478,1349.47,1200,0
AlesL0,1800,38,32,0.8421,1349.47,1200,0
AlesL0,2000,38,29,0.7632,1349.47,1200,0
AlesL0,2200,25,17,0.68,1349.47,1200,0
AlesL0,2400,10,6,0.6,1349.47,1200,0
AlesL0,2600,6,5,0.8333,1349.47,1200,0
AlesL0,2800,2,0,0.0,1349.47,1200,0
AlexSkv,800,35,31,0.8857,1217.05,1200,0
AlexSkv,1000,16,15,0.9375,1217.05,1200,0
AlexSkv,1200,16,15,0.9375,1217.05,1200,1
AlexSkv,1400,7,6,0.8571,1217.05,1200,0
AlexSkv,1600,11,8,0.7273,1217.05,1200,0
AlexSkv,1800,11,8,0.7273,1217.05,1200,0
AlexSkv,2000,5,2,0.4,1217.05,1200,0
AlexSkv,2200,5,3,0.6,1217.05,1200,0
AlexSkv,2400,2,0,0.0,1217.05,1200,0
AlexSkv,2600,1,0,0.0,1217.05,1200,0
AlexSkv,3400,1,0,0.0,1217.05,1200,0
Alexanderter10,800,187,180,0.9626,1240.91,1200,0
Alexanderter10,1000,64,61,0.9531,1240.91,1200,0
Alexanderter10,1200,77,71,0.9221,1240.91,1200,1
Alexanderter10,1400,46,39,0.8478,1240.91,1200,0
Alexanderter10,1600,46,41,0.8913,1240.91,1200,0
Alexanderter10,1800,33,25,0.7576,1240.91,1200,0
Alexanderter10,2000,24,15,0.625,1240.91,1200,0
Alexanderter10,2200,22,17,0.7727,1240.91,1200,0
Alexanderter10,2400,12,9,0.75,1240.91,1200,0
Alexanderter10,2600,4,2,0.5,1240.91,1200,0
Alexanderter10,2800,2,0,0.0,1240.91,1200,0
Alexanderter10,3200,2,1,0.5,1240.91,1200,0
Alexanderter10,3400,1,1,1.0,1240.91,1200,0
Alwoosh,800,413,399,0.9661,1416.12,1400,0
Alwoosh,1000,165,155,0.9394,1416.12,1400,0
Alwoosh,1200,157,140,0.8917,1416.12,1400,0
Alwoosh,1400,143,123,0.8601,1416.12,1400,1
Alwoosh,1600,151,127,0.8411,1416.12,1400,0
Alwoosh,1800,158,142,0.8987,1416.12,1400,0
Alwoosh,2000,170,148,0.8706,1416.12,1400,0
Alwoosh,2200,78,67,0.859,1416.12,1400,0
Alwoosh,2400,58,49,0.8448,1416.12,1400,0
Alwoosh,2600,19,12,0.6316,1416.12,1400,0
Alwoosh,2800,10,5,0.5,1416.12,1400,0
Alwoosh,3000,3,3,1.0,1416.12,1400,0
Alwoosh,3200,2,0,0.0,1416.12,1400,0
Alwoosh,3400,2,1,0.5,1416.12,1400,0
AmShZ,800,171,163,0.9532,1882.98,1800,0
AmShZ,1000,94,91,0.9681,1882.98,1800,0
AmShZ,1200,118,110,0.9322,1882.98,1800,0
AmShZ,1400,138,123,0.8913,1882.98,1800,0
AmShZ,1600,129,109,0.845,1882.98,1800,0
AmShZ,1800,165,146,0.8848,1882.98,1800,1
AmShZ,2000,177,166,0.9379,1882.98,1800,0
AmShZ,2200,179,169,0.9441,1882.98,1800,0
AmShZ,2400,173,161,0.9306,1882.98,1800,0
AmShZ,2600,123,112,0.9106,1882.98,1800,0
AmShZ,2800,75,68,0.9067,1882.98,1800,0
AmShZ,3000,42,38,0.9048,1882.98,1800,0
AmShZ,3200,16,11,0.6875,1882.98,1800,0
AmShZ,3400,8,8,1.0,1882.98,1800,0
Amit-S-Sahu,800,69,68,0.9855,1104.88,1000,0
Amit-S-Sahu,1000,25,25,1.0,1104.88,1000,1
Amit-S-Sahu,1200,9,9,1.0,1104.88,1000,0
Amit-S-Sahu,1400,1,1,1.0,1104.88,1000,0
Amit-S-Sahu,1600,7,6,0.8571,1104.88,1000,0
Amit-S-Sahu,1800,7,6,0.8571,1104.88,1000,0
Amit-S-Sahu,2000,2,2,1.0,1104.88,1000,0
Amit-S-Sahu,2200,1,0,0.0,1104.88,1000,0
Amit-S-Sahu,2400,2,2,1.0,1104.88,1000,0
Amit-S-Sahu,2600,1,1,1.0,1104.88,1000,0
Amit-S-Sahu,2800,3,2,0.6667,1104.88,1000,0
Amit-S-Sahu,3200,1,1,1.0,1104.88,1000,0
Andimeo,800,240,240,1.0,1446.42,1400,0
Andimeo,1000,119,119,1.0,1446.42,1400,0
Andimeo,1200,131,129,0.9847,1446.42,1400,0
Andimeo,1400,122,120,0.9836,1446.42,1400,1
Andimeo,1600,139,139,1.0,1446.42,1400,0
Andimeo,1800,157,148,0.9427,1446.42,1400,0
Andimeo,2000,95,90,0.9474,1446.42,1400,0
Andimeo,2200,67,59,0.8806,1446.42,1400,0
Andimeo,2400,29,24,0.8276,1446.42,1400,0
Andimeo,2600,5,5,1.0,1446.42,1400,0
Andimeo,2800,2,2,1.0,1446.42,1400,0
Andreasyan,800,528,524,0.9924,1839.27,1800,0
Andreasyan,1000,254,251,0.9882,1839.27,1800,0
Andreasyan,1200,313,308,0.984,1839.27,1800,0
Andreasyan,1400,320,319,0.9969,1839.27,1800,0
Andreasyan,1600,388,380,0.9794,1839.27,1800,0
Andreasyan,1800,501,495,0.988,1839.27,1800,1
Andreasyan,2000,462,457,0.9892,1839.27,1800,0
Andreasyan,2200,582,581,0.9983,1839.27,1800,0
Andreasyan,2400,546,540,0.989,1839.27,1800,0
Andreasyan,2600,295,289,0.9797,1839.27,1800,0
Andreasyan,2800,148,139,0.9392,1839.27,1800,0
Andreasyan,3000,47,42,0.8936,1839.27,1800,0
Andreasyan,3200,18,8,0.4444,1839.27,1800,0
Andreasyan,3400,4,4,1.0,1839.27,1800,0
Andrew-13,800,129,129,1.0,1592.89,1400,0
Andrew-13,1000,59,58,0.9831,1592.89,1400,0
Andrew-13,1200,65,63,0.9692,1592.89,1400,0
Andrew-13,1400,65,64,0.9846,1592.89,1400,1
Andrew-13,1600,70,69,0.9857,1592.89,1400,0
Andrew-13,1800,86,82,0.9535,1592.89,1400,0
Andrew-13,2000,74,70,0.9459,1592.89,1400,0
Andrew-13,2200,57,53,0.9298,1592.89,1400,0
Andrew-13,2400,63,51,0.8095,1592.89,1400,0
Andrew-13,2600,15,14,0.9333,1592.89,1400,0
Andrew-13,2800,9,4,0.4444,1592.89,1400,0
Andrew-13,3000,4,3,0.75,1592.89,1400,0
Andrew-13,3200,1,1,1.0,1592.89,1400,0
Andwerp,800,307,307,1.0,1582.5,1400,0
Andwerp,1000,119,118,0.9916,1582.5,1400,0
Andwerp,1200,170,170,1.0,1582.5,1400,0
Andwerp,1400,171,170,0.9942,1582.5,1400,1
Andwerp,1600,313,309,0.9872,1582.5,1400,0
Andwerp,1800,181,179,0.989,1582.5,1400,0
Andwerp,2000,130,129,0.9923,1582.5,1400,0
Andwerp,2200,147,141,0.9592,1582.5,1400,0
Andwerp,2400,133,128,0.9624,1582.5,1400,0
Andwerp,2600,35,34,0.9714,1582.5,1400,0
Andwerp,2800,4,4,1.0,1582.5,1400,0
Andwerp,3000,3,2,0.6667,1582.5,1400,0
Anemone_,800,545,545,1.0,1511.01,1400,0
Anemone_,1000,237,237,1.0,1511.01,1400,0
Anemone_,1200,220,219,0.9955,1511.01,1400,0
Anemone_,1400,181,180,0.9945,1511.01,1400,1
Anemone_,1600,191,191,1.0,1511.01,1400,0
Anemone_,1800,198,196,0.9899,1511.01,1400,0
Anemone_,2000,155,154,0.9935,1511.01,1400,0
Anemone_,2200,143,140,0.979,1511.01,1400,0
Anemone_,2400,140,136,0.9714,1511.01,1400,0
Anemone_,2600,74,74,1.0,1511.01,1400,0
Anemone_,2800,30,30,1.0,1511.01,1400,0
Anemone_,3000,9,9,1.0,1511.01,1400,0
Anemone_,3200,3,3,1.0,1511.01,1400,0
Anemone_,3400,2,2,1.0,1511.01,1400,0
AngelOlan,800,232,229,0.9871,1473.42,1400,0
AngelOlan,1000,103,98,0.9515,1473.42,1400,0
AngelOlan,1200,88,87,0.9886,1473.42,1400,0
AngelOlan,1400,75,73,0.9733,1473.42,1400,1
AngelOlan,1600,105,103,0.981,1473.42,1400,0
AngelOlan,1800,175,172,0.9829,1473.42,1400,0
AngelOlan,2000,116,112,0.9655,1473.42,1400,0
AngelOlan,2200,40,38,0.95,1473.42,1400,0
AngelOlan,2400,29,26,0.8966,1473.42,1400,0
AngelOlan,2600,7,6,0.8571,1473.42,1400,0
AngelOlan,2800,5,4,0.8,1473.42,1400,0
AngryKid,800,41,39,0.9512,1200.0,1200,0
AngryKid,1000,10,8,0.8,1200.0,1200,0
AngryKid,1200,16,14,0.875,1200.0,1200,1
AngryKid,1400,9,7,0.7778,1200.0,1200,0
AngryKid,1600,9,8,0.8889,1200.0,1200,0
AngryKid,1800,9,7,0.7778,1200.0,1200,0
AngryKid,2000,5,4,0.8,1200.0,1200,0
AngryKid,2200,2,2,1.0,1200.0,1200,0
Anhdung147,800,86,85,0.9884,1562.43,1400,0
Anhdung147,1000,43,42,0.9767,1562.43,1400,0
Anhdung147,1200,35,35,1.0,1562.43,1400,0
Anhdung147,1400,31,30,0.9677,1562.43,1400,1
Anhdung147,1600,19,17,0.8947,1562.43,1400,0
Anhdung147,1800,43,35,0.814,1562.43,1400,0
Anhdung147,2000,52,48,0.9231,1562.43,1400,0
Anhdung147,2200,26,22,0.8462,1562.43,1400,0
Anhdung147,2400,27,25,0.9259,1562.43,1400,0
Anhdung147,2600,14,13,0.9286,1562.43,1400,0
Anhdung147,2800,5,5,1.0,1562.43,1400,0
Anhdung147,3000,4,4,1.0,1562.43,1400,0
Anhdung147,3200,1,1,1.0,1562.43,1400,0
Anhdung147,3400,1,0,0.0,1562.43,1400,0
Anoth3r,800,64,64,1.0,1401.27,1400,0
Anoth3r,1000,31,31,1.0,1401.27,1400,0
Anoth3r,1200,31,31,1.0,1401.27,1400,0
Anoth3r,1400,22,22,1.0,1401.27,1400,1
Anoth3r,1600,24,24,1.0,1401.27,1400,0
Anoth3r,1800,28,26,0.9286,1401.27,1400,0
Anoth3r,2000,16,13,0.8125,1401.27,1400,0
Anoth3r,2200,16,13,0.8125,1401.27,1400,0
Anoth3r,2400,8,5,0.625,1401.27,1400,0
Anoth3r,2600,11,7,0.6364,1401.27,1400,0
Anoth3r,2800,3,0,0.0,1401.27,1400,0
Anoth3r,3000,3,0,0.0,1401.27,1400,0
Anoth3r,3200,1,0,0.0,1401.27,1400,0
Anoth3r,3400,3,0,0.0,1401.27,1400,0
AntiBsayer,800,594,592,0.9966,1682.84,1600,0
AntiBsayer,1000,346,344,0.9942,1682.84,1600,0
AntiBsayer,1200,330,327,0.9909,1682.84,1600,0
AntiBsayer,1400,360,354,0.9833,1682.84,1600,0
AntiBsayer,1600,375,367,0.9787,1682.84,1600,1
AntiBsayer,1800,381,375,0.9843,1682.84,1600,0
AntiBsayer,2000,329,319,0.9696,1682.84,1600,0
AntiBsayer,2200,297,284,0.9562,1682.84,1600,0
AntiBsayer,2400,301,281,0.9336,1682.84,1600,0
AntiBsayer,2600,204,185,0.9069,1682.84,1600,0
AntiBsayer,2800,116,103,0.8879,1682.84,1600,0
AntiBsayer,3000,55,46,0.8364,1682.84,1600,0
AntiBsayer,3200,27,21,0.7778,1682.84,1600,0
AntiBsayer,3400,10,9,0.9,1682.84,1600,0
Antiamuny,800,52,50,0.9615,1435.96,1400,0
Antiamuny,1000,16,16,1.0,1435.96,1400,0
Antiamuny,1200,21,21,1.0,1435.96,1400,0
Antiamuny,1400,17,15,0.8824,1435.96,1400,1
Antiamuny,1600,19,19,1.0,1435.96,1400,0
Antiamuny,1800,22,21,0.9545,1435.96,1400,0
Antiamuny,2000,21,19,0.9048,1435.96,1400,0
Antiamuny,2200,10,6,0.6,1435.96,1400,0
Antiamuny,2400,14,8,0.5714,1435.96,1400,0
Antiamuny,2600,6,2,0.3333,1435.96,1400,0
Antiamuny,2800,2,1,0.5,1435.96,1400,0
Aotsuki,800,52,51,0.9808,1712.82,1600,0
Aotsuki,1000,21,21,1.0,1712.82,1600,0
Aotsuki,1200,39,39,1.0,1712.82,1600,0
Aotsuki,1400,30,29,0.9667,1712.82,1600,0
Aotsuki,1600,44,43,0.9773,1712.82,1600,1
Aotsuki,1800,48,46,0.9583,1712.82,1600,0
Aotsuki,2000,32,31,0.9688,1712.82,1600,0
Aotsuki,2200,33,29,0.8788,1712.82,1600,0
Aotsuki,2400,39,35,0.8974,1712.82,1600,0
Aotsuki,2600,17,15,0.8824,1712.82,1600,0
Aotsuki,2800,14,9,0.6429,1712.82,1600,0
Aotsuki,3000,1,1,1.0,1712.82,1600,0
Aotsuki,3200,3,2,0.6667,1712.82,1600,0
Aotsuki,3400,1,0,0.0,1712.82,1600,0
AphelIO,800,202,202,1.0,1491.45,1400,0
AphelIO,1000,46,46,1.0,1491.45,1400,0
AphelIO,1200,44,43,0.9773,1491.45,1400,0
AphelIO,1400,32,31,0.9688,1491.45,1400,1
AphelIO,1600,66,66,1.0,1491.45,1400,0
AphelIO,1800,100,100,1.0,1491.45,1400,0
AphelIO,2000,112,112,1.0,1491.45,1400,0
AphelIO,2200,68,68,1.0,1491.45,1400,0
AphelIO,2400,7,7,1.0,1491.45,1400,0
AphelIO,2600,3,3,1.0,1491.45,1400,0
AphelIO,3000,1,0,0.0,1491.45,1400,0
ApraCadabra,800,471,466,0.9894,1665.67,1600,0
ApraCadabra,1000,205,201,0.9805,1665.67,1600,0
ApraCadabra,1200,242,233,0.9628,1665.67,1600,0
ApraCadabra,1400,222,217,0.9775,1665.67,1600,0
ApraCadabra,1600,288,282,0.9792,1665.67,1600,1
ApraCadabra,1800,309,302,0.9773,1665.67,1600,0
ApraCadabra,2000,311,304,0.9775,1665.67,1600,0
ApraCadabra,2200,292,284,0.9726,1665.67,1600,0
ApraCadabra,2400,242,240,0.9917,1665.67,1600,0
ApraCadabra,2600,85,84,0.9882,1665.67,1600,0
ApraCadabra,2800,26,23,0.8846,1665.67,1600,0
ApraCadabra,3000,16,16,1.0,1665.67,1600,0
ApraCadabra,3200,4,1,0.25,1665.67,1600,0
ApraCadabra,3400,2,1,0.5,1665.67,1600,0
Arnav_Singhal1,800,343,342,0.9971,1641.01,1600,0
Arnav_Singhal1,1000,137,137,1.0,1641.01,1600,0
Arnav_Singhal1,1200,180,180,1.0,1641.01,1600,0
Arnav_Singhal1,1400,150,147,0.98,1641.01,1600,0
Arnav_Singhal1,1600,182,177,0.9725,1641.01,1600,1
Arnav_Singhal1,1800,228,217,0.9518,1641.01,1600,0
Arnav_Singhal1,2000,231,217,0.9394,1641.01,1600,0
Arnav_Singhal1,2200,241,218,0.9046,1641.01,1600,0
Arnav_Singhal1,2400,166,151,0.9096,1641.01,1600,0
Arnav_Singhal1,2600,55,45,0.8182,1641.01,1600,0
Arnav_Singhal1,2800,20,17,0.85,1641.01,1600,0
Arnav_Singhal1,3000,5,4,0.8,1641.01,1600,0
Arnav_Singhal1,3200,1,1,1.0,1641.01,1600,0
ArsenGotov,800,238,235,0.9874,1532.1,1400,0
ArsenGotov,1000,131,120,0.916,1532.1,1400,0
ArsenGotov,1200,133,121,0.9098,1532.1,1400,0
ArsenGotov,1400,112,99,0.8839,1532.1,1400,1
ArsenGotov,1600,113,91,0.8053,1532.1,1400,0
ArsenGotov,1800,108,100,0.9259,1532.1,1400,0
ArsenGotov,2000,119,105,0.8824,1532.1,1400,0
ArsenGotov,2200,81,74,0.9136,1532.1,1400,0
ArsenGotov,2400,70,57,0.8143,1532.1,1400,0
ArsenGotov,2600,26,20,0.7692,1532.1,1400,0
ArsenGotov,2800,22,16,0.7273,1532.1,1400,0
ArsenGotov,3000,12,10,0.8333,1532.1,1400,0
ArsenGotov,3200,5,3,0.6,1532.1,1400,0
ArsenGotov,3400,5,2,0.4,1532.1,1400,0
Art.ogo,800,219,219,1.0,1428.95,1400,0
Art.ogo,1000,87,87,1.0,1428.95,1400,0
Art.ogo,1200,77,77,1.0,1428.95,1400,0
Art.ogo,1400,74,74,1.0,1428.95,1400,1
Art.ogo,1600,97,96,0.9897,1428.95,1400,0
Art.ogo,1800,78,76,0.9744,1428.95,1400,0
Art.ogo,2000,70,69,0.9857,1428.95,1400,0
Art.ogo,2200,49,47,0.9592,1428.95,1400,0
Art.ogo,2400,27,24,0.8889,1428.95,1400,0
Art.ogo,2600,12,11,0.9167,1428.95,1400,0
Art.ogo,2800,6,3,0.5,1428.95,1400,0
Art.ogo,3000,1,1,1.0,1428.95,1400,0
Arterm,800,55,55,1.0,1818.37,1800,0
Arterm,1000,56,54,0.9643,1818.37,1800,0
Arterm,1200,79,76,0.962,1818.37,1800,0
Arterm,1400,99,92,0.9293,1818.37,1800,0
Arterm,1600,159,155,0.9748,1818.37,1800,0
Arterm,1800,155,144,0.929,1818.37,1800,1
Arterm,2000,127,117,0.9213,1818.37,1800,0
Arterm,2200,95,84,0.8842,1818.37,1800,0
Arterm,2400,98,84,0.8571,1818.37,1800,0
Arterm,2600,80,60,0.75,1818.37,1800,0
Arterm,2800,29,16,0.5517,1818.37,1800,0
Arterm,3000,10,5,0.5,1818.37,1800,0
Arterm,3200,7,3,0.4286,1818.37,1800,0
Arterm,3400,4,2,0.5,1818.37,1800,0
Arxyj,800,41,41,1.0,1334.33,1200,0
Arxyj,1000,18,18,1.0,1334.33,1200,0
Arxyj,1200,16,16,1.0,1334.33,1200,1
Arxyj,1400,16,15,0.9375,1334.33,1200,0
Arxyj,1600,14,14,1.0,1334.33,1200,0
Arxyj,1800,13,11,0.8462,1334.33,1200,0
Arxyj,2000,12,9,0.75,1334.33,1200,0
Arxyj,2200,8,7,0.875,1334.33,1200,0
Arxyj,2400,4,2,0.5,1334.33,1200,0
Arxyj,2600,1,1,1.0,1334.33,1200,0
AshenWitch,800,41,41,1.0,1498.67,1400,0
AshenWitch,1000,20,20,1.0,1498.67,1400,0
AshenWitch,1200,16,16,1.0,1498.67,1400,0
AshenWitch,1400,10,10,1.0,1498.67,1400,1
AshenWitch,1600,12,9,0.75,1498.67,1400,0
AshenWitch,1800,17,17,1.0,1498.67,1400,0
AshenWitch,2000,10,9,0.9,1498.67,1400,0
AshenWitch,2200,13,12,0.9231,1498.67,1400,0
AshenWitch,2400,7,7,1.0,1498.67,1400,0
AshenWitch,2600,4,4,1.0,1498.67,1400,0
AshenWitch,2800,2,1,0.5,1498.67,1400,0
AshenWitch,3000,1,1,1.0,1498.67,1400,0
AshenWitch,3200,1,1,1.0,1498.67,1400,0
AshenWitch,3400,2,2,1.0,1498.67,1400,0
Auchenai01,800,196,195,0.9949,1705.58,1600,0
Auchenai01,1000,94,93,0.9894,1705.58,1600,0
Auchenai01,1200,120,118,0.9833,1705.58,1600,0
Auchenai01,1400,114,113,0.9912,1705.58,1600,0
Auchenai01,1600,125,125,1.0,1705.58,1600,1
Auchenai01,1800,122,121,0.9918,1705.58,1600,0
Auchenai01,2000,128,124,0.9688,1705.58,1600,0
Auchenai01,2200,126,122,0.9683,1705.58,1600,0
Auchenai01,2400,125,118,0.944,1705.58,1600,0
Auchenai01,2600,75,72,0.96,1705.58,1600,0
Auchenai01,2800,30,26,0.8667,1705.58,1600,0
Auchenai01,3000,5,3,0.6,1705.58,1600,0
Auchenai01,3200,5,5,1.0,1705.58,1600,0
Auchenai01,3400,1,1,1.0,1705.58,1600,0
Autocrat2005,800,44,44,1.0,1470.14,1400,0
Autocrat2005,1000,26,26,1.0,1470.14,1400,0
Autocrat2005,1200,24,24,1.0,1470.14,1400,0
Autocrat2005,1400,30,30,1.0,1470.14,1400,1
Autocrat2005,1600,39,39,1.0,1470.14,1400,0
Autocrat2005,1800,24,24,1.0,1470.14,1400,0
Autocrat2005,2000,11,10,0.9091,1470.14,1400,0
Autocrat2005,2200,13,9,0.6923,1470.14,1400,0
Autocrat2005,2400,8,8,1.0,1470.14,1400,0
Autocrat2005,2600,8,3,0.375,1470.14,1400,0
Autocrat2005,2800,5,3,0.6,1470.14,1400,0
Autocrat2005,3000,2,0,0.0,1470.14,1400,0
Autocrat2005,3200,1,0,0.0,1470.14,1400,0
Autocrat2005,3400,2,1,0.5,1470.14,1400,0
Ayush79,800,23,21,0.913,1397.18,1200,0
Ayush79,1000,5,5,1.0,1397.18,1200,0
Ayush79,1200,11,9,0.8182,1397.18,1200,1
Ayush79,1400,12,10,0.8333,1397.18,1200,0
Ayush79,1600,3,3,1.0,1397.18,1200,0
Ayush79,1800,15,14,0.9333,1397.18,1200,0
Ayush79,2000,6,4,0.6667,1397.18,1200,0
Ayush79,2200,2,1,0.5,1397.18,1200,0
Ayush79,2400,2,1,0.5,1397.18,1200,0
Ayush79,2600,3,3,1.0,1397.18,1200,0
BakaC1rn0,800,12,12,1.0,1362.16,1200,0
BakaC1rn0,1000,2,2,1.0,1362.16,1200,0
BakaC1rn0,1200,4,4,1.0,1362.16,1200,1
BakaC1rn0,1400,6,6,1.0,1362.16,1200,0
BakaC1rn0,1600,2,2,1.0,1362.16,1200,0
BakaC1rn0,1800,6,6,1.0,1362.16,1200,0
BakaC1rn0,2000,2,2,1.0,1362.16,1200,0
BakaC1rn0,2200,3,3,1.0,1362.16,1200,0
Baraa-Ahmed,800,452,433,0.958,1380.07,1200,0
Baraa-Ahmed,1000,244,234,0.959,1380.07,1200,0
Baraa-Ahmed,1200,207,191,0.9227,1380.07,1200,1
Baraa-Ahmed,1400,146,134,0.9178,1380.07,1200,0
Baraa-Ahmed,1600,244,224,0.918,1380.07,1200,0
Baraa-Ahmed,1800,201,177,0.8806,1380.07,1200,0
Baraa-Ahmed,2000,143,127,0.8881,1380.07,1200,0
Baraa-Ahmed,2200,74,59,0.7973,1380.07,1200,0
Baraa-Ahmed,2400,33,24,0.7273,1380.07,1200,0
Baraa-Ahmed,2600,17,11,0.6471,1380.07,1200,0
Baraa-Ahmed,2800,3,2,0.6667,1380.07,1200,0
Baraa-Ahmed,3000,4,4,1.0,1380.07,1200,0
Baraa-Ahmed,3200,2,1,0.5,1380.07,1200,0
Baraa-Ahmed,3400,1,0,0.0,1380.07,1200,0
BasicTH,800,142,140,0.9859,1152.68,1000,0
BasicTH,1000,52,50,0.9615,1152.68,1000,1
BasicTH,1200,39,38,0.9744,1152.68,1000,0
BasicTH,1400,29,28,0.9655,1152.68,1000,0
BasicTH,1600,35,29,0.8286,1152.68,1000,0
BasicTH,1800,22,16,0.7273,1152.68,1000,0
BasicTH,2000,16,12,0.75,1152.68,1000,0
BasicTH,2200,7,4,0.5714,1152.68,1000,0
BasicTH,2400,2,0,0.0,1152.68,1000,0
BasicTH,2800,2,0,0.0,1152.68,1000,0
Baskot,800,188,186,0.9894,1604.14,1600,0
Baskot,1000,87,84,0.9655,1604.14,1600,0
Baskot,1200,91,87,0.956,1604.14,1600,0
Baskot,1400,91,85,0.9341,1604.14,1600,0
Baskot,1600,89,82,0.9213,1604.14,1600,1
Baskot,1800,114,102,0.8947,1604.14,1600,0
Baskot,2000,96,86,0.8958,1604.14,1600,0
Baskot,2200,95,88,0.9263,1604.14,1600,0
Baskot,2400,77,66,0.8571,1604.14,1600,0
Baskot,2600,42,36,0.8571,1604.14,1600,0
Baskot,2800,17,15,0.8824,1604.14,1600,0
Baskot,3000,1,0,0.0,1604.14,1600,0
BennyLaw,800,111,108,0.973,1098.41,1000,0
BennyLaw,1000,71,70,0.9859,1098.41,1000,1
BennyLaw,1200,35,35,1.0,1098.41,1000,0
BennyLaw,1400,11,8,0.7273,1098.41,1000,0
BennyLaw,1600,11,10,0.9091,1098.41,1000,0
BennyLaw,1800,13,6,0.4615,1098.41,1000,0
BennyLaw,2000,10,6,0.6,1098.41,1000,0
BennyLaw,2200,6,5,0.8333,1098.41,1000,0
BennyLaw,2400,5,1,0.2,1098.41,1000,0
BennyLaw,2600,2,1,0.5,1098.41,1000,0
BennyLaw,2800,3,0,0.0,1098.41,1000,0
BennyLaw,3000,1,1,1.0,1098.41,1000,0
BestCrazyNoob,800,24,23,0.9583,1549.57,1400,0
BestCrazyNoob,1000,12,12,1.0,1549.57,1400,0
BestCrazyNoob,1200,12,11,0.9167,1549.57,1400,0
BestCrazyNoob,1400,12,11,0.9167,1549.57,1400,1
BestCrazyNoob,1600,17,16,0.9412,1549.57,1400,0
BestCrazyNoob,1800,12,11,0.9167,1549.57,1400,0
BestCrazyNoob,2000,14,13,0.9286,1549.57,1400,0
BestCrazyNoob,2200,14,10,0.7143,1549.57,1400,0
BestCrazyNoob,2400,1,1,1.0,1549.57,1400,0
BestCrazyNoob,2600,5,5,1.0,1549.57,1400,0
BestCrazyNoob,2800,2,2,1.0,1549.57,1400,0
Betwixt,800,11,10,0.9091,1578.57,1400,0
Betwixt,1000,4,2,0.5,1578.57,1400,0
Betwixt,1200,8,7,0.875,1578.57,1400,0
Betwixt,1400,2,1,0.5,1578.57,1400,1
Betwixt,1600,6,5,0.8333,1578.57,1400,0
Betwixt,1800,7,5,0.7143,1578.57,1400,0
Betwixt,2000,7,4,0.5714,1578.57,1400,0
Betwixt,2200,6,4,0.6667,1578.57,1400,0
Betwixt,2400,6,1,0.1667,1578.57,1400,0
Betwixt,2600,4,1,0.25,1578.57,1400,0
Betwixt,2800,1,1,1.0,1578.57,1400,0
Betwixt,3200,1,0,0.0,1578.57,1400,0
Betwixt,3400,2,1,0.5,1578.57,1400,0
BiggestOtaku,800,138,137,0.9928,1711.75,1600,0
BiggestOtaku,1000,81,81,1.0,1711.75,1600,0
BiggestOtaku,1200,104,104,1.0,1711.75,1600,0
BiggestOtaku,1400,102,101,0.9902,1711.75,1600,0
BiggestOtaku,1600,119,116,0.9748,1711.75,1600,1
BiggestOtaku,1800,160,157,0.9812,1711.75,1600,0
BiggestOtaku,2000,142,137,0.9648,1711.75,1600,0
BiggestOtaku,2200,143,139,0.972,1711.75,1600,0
BiggestOtaku,2400,111,105,0.9459,1711.75,1600,0
BiggestOtaku,2600,29,26,0.8966,1711.75,1600,0
BiggestOtaku,2800,14,11,0.7857,1711.75,1600,0
BiggestOtaku,3000,4,1,0.25,1711.75,1600,0
Billlly,800,79,78,0.9873,1494.53,1400,0
Billlly,1000,33,29,0.8788,1494.53,1400,0
Billlly,1200,42,40,0.9524,1494.53,1400,0
Billlly,1400,39,37,0.9487,1494.53,1400,1
Billlly,1600,40,37,0.925,1494.53,1400,0
Billlly,1800,37,32,0.8649,1494.53,1400,0
Billlly,2000,33,27,0.8182,1494.53,1400,0
Billlly,2200,32,27,0.8438,1494.53,1400,0
Billlly,2400,18,12,0.6667,1494.53,1400,0
Billlly,2600,8,6,0.75,1494.53,1400,0
Billlly,2800,3,2,0.6667,1494.53,1400,0
Billlly,3000,1,1,1.0,1494.53,1400,0
Billlly,3400,1,1,1.0,1494.53,1400,0
Binary-grid-colouring,800,77,77,1.0,1575.29,1400,0
Binary-grid-colouring,1000,62,62,1.0,1575.29,1400,0
Binary-grid-colouring,1200,56,56,1.0,1575.29,1400,0
Binary-grid-colouring,1400,68,66,0.9706,1575.29,1400,1
Binary-grid-colouring,1600,67,67,1.0,1575.29,1400,0
Binary-grid-colouring,1800,63,63,1.0,1575.29,1400,0
Binary-grid-colouring,2000,53,53,1.0,1575.29,1400,0
Binary-grid-colouring,2200,37,37,1.0,1575.29,1400,0
Binary-grid-colouring,2400,27,25,0.9259,1575.29,1400,0
Binary-grid-colouring,2600,13,13,1.0,1575.29,1400,0
Binary-grid-colouring,2800,7,7,1.0,1575.29,1400,0
Binary-grid-colouring,3200,1,0,0.0,1575.29,1400,0
BlackAnt,800,141,141,1.0,1443.23,1400,0
